City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Weather Description
526,Haines Junction,CA,2021-07-06 17:04:04,60.7522,-137.5108,60.01,50,100,5.32,overcast clouds
527,Hokitika,NZ,2021-07-06 17:04:05,-42.7167,170.9667,52.5,81,97,20.76,overcast clouds
528,Albolote,ES,2021-07-06 17:04:05,37.2309,-3.6551,90.88,24,0,5.99,clear sky
529,Gardez,AF,2021-07-06 17:04:05,33.5974,69.2259,69.51,41,72,3.06,broken clouds
530,Sorong,ID,2021-07-06 17:04:06,-0.8833,131.25,77.38,87,100,3.71,overcast clouds
531,Xingyi,CN,2021-07-06 17:04:06,24.1877,102.817,61.79,94,65,1.07,broken clouds
532,Marsh Harbour,BS,2021-07-06 17:00:09,26.5412,-77.0636,83.5,73,100,18.68,overcast clouds
533,Olyka,UA,2021-07-06 17:04:06,50.7186,25.8125,73.69,79,17,4.72,few clouds
534,Ust-Tsilma,RU,2021-07-06 17:04:07,65.441,52.1498,70.29,44,39,4.38,scattered clouds
535,Dauphin,CA,2021-07-06 17:00:45,51.1494,-100.0502,57.69,56,98,7.36,overcast clouds
536,Namikupa,TZ,2021-07-06 17:04:07,-10.8333,39.6,69.71,73,100,3.89,overcast clouds
537,Lagoa,PT,2021-07-06 17:03:08,39.05,-27.9833,68.67,94,100,4.85,overcast clouds
538,Puqi,CN,2021-07-06 17:04:08,29.7167,113.8833,80.49,89,92,3.51,overcast clouds
539,Clovis,US,2021-07-06 17:01:02,36.8252,-119.7029,100.69,39,20,1.01,haze
540,Channel-Port Aux Basques,CA,2021-07-06 17:04:08,47.5702,-59.1367,60.69,75,3,11.79,clear sky
541,Mount Isa,AU,2021-07-06 17:04:08,-20.7333,139.5,51.57,46,4,0.0,clear sky
542,Tzaneen,ZA,2021-07-06 17:04:09,-23.8332,30.1635,53.82,75,88,1.16,overcast clouds
543,Chalisgaon,IN,2021-07-06 17:04:09,20.4667,75.0167,92.97,41,52,10.69,broken clouds
544,Karabuk,TR,2021-07-06 17:04:09,41.2049,32.6277,69.04,88,38,3.74,scattered clouds
545,Chor,PK,2021-07-06 17:04:10,25.5167,69.7667,91.92,46,21,19.93,few clouds
546,Akhmeta,GE,2021-07-06 17:04:10,42.0311,45.2075,72.12,83,50,7.34,scattered clouds
547,Albania,AL,2021-07-06 17:04:10,41.0,20.0,89.51,40,1,8.48,clear sky
548,Sundsvall,SE,2021-07-06 17:04:11,62.3913,17.3063,69.76,83,75,10.36,broken clouds
549,Abha,SA,2021-07-06 17:04:11,18.2164,42.5053,71.85,73,20,9.22,few clouds
550,Bahia Blanca,AR,2021-07-06 17:04:11,-38.7196,-62.2724,65.1,40,0,14.34,clear sky
551,Ahuimanu,US,2021-07-06 17:04:11,21.4447,-157.8378,78.51,74,75,8.05,broken clouds
552,Zhytomyr,UA,2021-07-06 17:04:12,50.2649,28.6767,71.4,87,100,5.59,overcast clouds
553,San Policarpo,PH,2021-07-06 17:04:12,12.1791,125.5072,79.36,81,47,0.69,scattered clouds
554,Timana,CO,2021-07-06 17:04:12,1.9714,-75.9312,76.3,58,62,4.56,broken clouds
555,Oktyabrskiy,RU,2021-07-06 17:04:13,54.4815,53.471,61.83,62,0,10.29,clear sky
556,Sanming,CN,2021-07-06 17:04:13,26.2486,117.6186,77.22,96,64,3.18,broken clouds
557,Cabedelo,BR,2021-07-06 17:00:52,-6.9811,-34.8339,80.22,73,23,15.08,few clouds
558,Sungairaya,ID,2021-07-06 17:04:13,0.7,108.9,78.53,78,74,6.58,broken clouds
559,Saint-Pierre,RE,2021-07-06 17:04:14,-21.3393,55.4781,73.04,77,75,14.97,broken clouds
560,Dingle,PH,2021-07-06 17:04:14,10.9995,122.6711,75.72,92,100,0.56,overcast clouds
561,Muros,ES,2021-07-06 17:04:14,42.7762,-9.0603,64.15,86,62,8.66,broken clouds
562,Borujerd,IR,2021-07-06 17:04:15,33.8973,48.7516,76.59,12,0,5.84,clear sky
563,Rio Branco,BR,2021-07-06 17:00:03,-9.9747,-67.81,94.44,31,0,0.89,clear sky
564,Ariquemes,BR,2021-07-06 17:00:21,-9.9133,-63.0408,93.56,26,0,3.74,clear sky
565,Kidal,ML,2021-07-06 17:04:15,18.4411,1.4078,111.38,6,54,11.86,broken clouds
566,Arman,RU,2021-07-06 17:04:15,59.7,150.1667,51.4,96,100,3.96,overcast clouds
567,Liberal,US,2021-07-06 17:04:16,37.0431,-100.921,84.47,65,40,10.36,scattered clouds
568,Tautira,PF,2021-07-06 17:04:16,-17.7333,-149.15,75.22,77,27,17.05,scattered clouds
569,Vieux-Habitants,GP,2021-07-06 17:04:16,16.0589,-61.7659,83.77,75,28,14.36,scattered clouds
570,Manati,PR,2021-07-06 17:04:17,18.4275,-66.4921,91.15,73,85,16.02,overcast clouds
571,Boysun,UZ,2021-07-06 17:04:17,38.2061,67.1986,84.0,18,10,7.99,clear sky
572,Maceio,BR,2021-07-06 17:01:02,-9.6658,-35.7353,80.04,73,75,12.66,broken clouds
573,Lieksa,FI,2021-07-06 17:04:17,63.3167,30.0167,71.64,49,100,7.38,overcast clouds
574,Fugen,AT,2021-07-06 17:04:18,47.35,11.85,84.52,81,72,4.76,broken clouds
575,Narsaq,GL,2021-07-06 17:04:18,60.9167,-46.05,48.42,93,100,4.34,overcast clouds
576,Plettenberg Bay,ZA,2021-07-06 17:04:18,-34.0527,23.3716,52.81,64,68,3.2,broken clouds
577,Tselinnoye,RU,2021-07-06 17:04:19,53.0833,85.6667,65.03,94,38,3.31,scattered clouds
578,Narrabri,AU,2021-07-06 17:04:19,-30.3167,149.7833,36.52,92,4,5.97,clear sky
579,Fairbanks,US,2021-07-06 17:04:19,64.8378,-147.7164,62.6,69,20,9.22,few clouds
580,Yar-Sale,RU,2021-07-06 17:04:20,66.8333,70.8333,56.44,53,38,2.08,scattered clouds
581,Fizesu Gherlii,RO,2021-07-06 17:04:20,47.0167,23.9833,81.52,71,5,5.21,clear sky
582,Kawambwa,ZM,2021-07-06 17:01:06,-9.7915,29.0791,62.58,37,8,5.19,clear sky
583,Vila Franca Do Campo,PT,2021-07-06 17:04:20,37.7167,-25.4333,72.01,90,61,5.86,broken clouds
584,Aykhal,RU,2021-07-06 17:04:21,66.0,111.5,61.88,94,99,15.79,light rain
585,Hirado,JP,2021-07-06 17:04:21,33.3597,129.5531,81.36,96,100,12.5,overcast clouds
586,Erenhot,CN,2021-07-06 17:04:21,43.6475,111.9767,75.24,38,15,6.78,few clouds
587,Pitimbu,BR,2021-07-06 17:04:22,-7.4706,-34.8086,84.79,72,13,13.53,few clouds
588,Sorland,NO,2021-07-06 17:04:22,67.667,12.6934,73.47,73,58,5.93,broken clouds
589,Hualmay,PE,2021-07-06 17:04:22,-11.0964,-77.6139,67.96,67,6,14.03,clear sky
590,Bayanday,RU,2021-07-06 17:04:22,53.0661,105.5139,60.98,61,59,1.79,broken clouds
591,Tigzirt,DZ,2021-07-06 17:04:23,36.8886,4.1198,85.12,48,1,5.14,clear sky
592,Barillas,GT,2021-07-06 17:04:23,15.8036,-91.3158,82.74,59,42,4.7,scattered clouds
593,Jaru,BR,2021-07-06 17:04:23,-10.4389,-62.4664,92.03,26,0,4.74,clear sky
594,Kahului,US,2021-07-06 17:04:24,20.8947,-156.47,78.84,78,20,13.8,few clouds
595,Sao Miguel Do Tapuio,BR,2021-07-06 17:04:24,-5.5036,-41.3233,97.3,24,35,5.28,scattered clouds
596,Ixtapa,MX,2021-07-06 17:04:24,20.7,-105.2,87.03,62,40,0.0,scattered clouds
597,Pitsunda,GE,2021-07-06 17:04:25,43.1592,40.3378,75.38,76,31,11.01,scattered clouds
598,Balikpapan,ID,2021-07-06 17:04:25,-1.2675,116.8289,75.94,90,26,5.08,scattered clouds
599,Konstantinovka,RU,2021-07-06 17:04:25,49.6167,127.9833,64.29,93,16,2.73,few clouds
600,Severo-Yeniseyskiy,RU,2021-07-06 17:04:26,60.3725,93.0408,61.84,99,100,3.94,light rain
601,Morant Bay,JM,2021-07-06 17:04:26,17.8815,-76.4093,87.62,72,96,12.91,overcast clouds
602,At-Bashi,KG,2021-07-06 17:04:26,41.1702,75.8106,60.06,62,49,1.99,scattered clouds
603,Huanta,PE,2021-07-06 17:04:27,-12.9333,-74.25,66.6,30,0,2.3,clear sky
604,Matara,LK,2021-07-06 17:04:27,5.9485,80.5353,79.29,87,96,10.42,overcast clouds
605,Mossendjo,CG,2021-07-06 17:04:27,-2.9506,12.7261,76.5,57,72,2.46,broken clouds
606,Andenes,NO,2021-07-06 17:03:11,69.3143,16.1194,67.98,73,0,3.44,clear sky
607,Rovaniemi,FI,2021-07-06 17:01:54,66.5,25.7167,80.01,41,0,10.36,clear sky
608,Thunder Bay,CA,2021-07-06 17:04:28,48.4001,-89.3168,59.99,58,100,5.77,overcast clouds
609,Zabid,YE,2021-07-06 17:04:28,14.1951,43.3152,89.04,55,46,5.77,scattered clouds
610,Coffs Harbour,AU,2021-07-06 17:04:28,-30.3,153.1333,45.14,95,21,4.61,mist
611,Floro,NO,2021-07-06 17:04:29,61.5996,5.0328,73.47,68,40,13.8,scattered clouds
612,Kosice,SK,2021-07-06 17:04:29,48.6667,21.3333,84.69,40,0,2.3,clear sky
613,Falkenberg,SE,2021-07-06 17:04:30,56.9055,12.4912,73.54,95,97,5.75,light rain
614,Waipawa,NZ,2021-07-06 17:04:30,-41.4122,175.5153,54.03,77,86,23.4,overcast clouds
615,Gat,IL,2021-07-06 17:04:30,31.61,34.7642,81.81,27,0,8.7,clear sky
616,Kharp,RU,2021-07-06 17:04:31,66.8014,65.8081,58.66,51,71,6.24,broken clouds
617,La Gomera,GT,2021-07-06 17:04:31,14.0833,-91.05,92.26,67,19,5.77,few clouds
618,Karangampel,ID,2021-07-06 17:04:31,-6.4622,108.4519,76.69,72,52,6.44,broken clouds
619,La Ronge,CA,2021-07-06 17:04:32,55.1001,-105.2842,57.24,50,15,5.55,few clouds
620,Pocone,BR,2021-07-06 17:04:32,-16.2567,-56.6228,94.55,12,0,2.06,clear sky
621,Nortelandia,BR,2021-07-06 17:04:32,-14.4547,-56.8028,95.07,15,0,0.2,clear sky
622,Ilebo,CD,2021-07-06 17:02:13,-4.3167,20.5833,82.17,36,99,0.38,overcast clouds
623,Kurilsk,RU,2021-07-06 17:04:33,45.2333,147.8833,50.58,95,100,9.93,overcast clouds
624,Petawawa,CA,2021-07-06 17:00:05,45.9001,-77.3328,82.27,66,42,4.0,scattered clouds
625,Ahipara,NZ,2021-07-06 17:04:33,-35.1667,173.1667,54.54,94,100,2.57,light rain
626,Tondano,ID,2021-07-06 17:04:33,1.3038,124.9112,69.89,89,100,1.86,heavy intensity rain
627,Shache,CN,2021-07-06 17:04:34,38.4167,77.2406,87.58,22,100,5.95,overcast clouds
628,Sao Joao De Pirabas,BR,2021-07-06 17:04:34,-0.7747,-47.1772,82.76,76,13,7.14,few clouds
629,Okitipupa,NG,2021-07-06 17:04:34,6.5047,4.7839,81.45,69,83,5.66,broken clouds
630,Dzhebariki-Khaya,RU,2021-07-06 17:04:35,62.2167,135.8,60.6,99,100,2.66,light rain
631,Abu Samrah,SY,2021-07-06 17:04:35,35.3029,37.1841,83.77,35,0,14.63,clear sky
632,Tshikapa,CD,2021-07-06 17:04:35,-6.4167,20.8,78.57,22,100,1.14,overcast clouds
633,Garachine,PA,2021-07-06 17:04:36,8.0647,-78.3628,83.84,72,83,3.78,broken clouds
634,San Vicente,AR,2021-07-06 17:04:36,-26.6167,-54.1333,73.72,41,6,3.65,clear sky
635,Mayna,RU,2021-07-06 17:04:36,54.1135,47.6231,61.57,67,0,9.19,clear sky
636,Road Town,VG,2021-07-06 17:00:22,18.4167,-64.6167,86.2,76,55,20.49,broken clouds
637,Port-Gentil,GA,2021-07-06 17:04:37,-0.7193,8.7815,76.17,80,39,11.83,scattered clouds
638,Saint Augustine,US,2021-07-06 17:03:02,29.8947,-81.3145,86.27,80,1,11.5,clear sky
639,Palmer,US,2021-07-06 17:04:37,42.1584,-72.3287,90.14,61,75,1.99,broken clouds
640,Desbiens,CA,2021-07-06 17:04:37,48.4178,-71.9495,71.04,89,99,9.6,overcast clouds
641,Payo,ID,2021-07-06 17:04:38,-3.7508,103.6372,72.25,92,50,1.97,scattered clouds
642,Port Hardy,CA,2021-07-06 17:04:38,50.6996,-127.4199,57.61,84,99,3.96,overcast clouds
643,Zambezi,ZM,2021-07-06 17:04:38,-13.5432,23.1047,66.07,25,5,5.66,clear sky
644,Mackay,AU,2021-07-06 17:04:38,-21.15,149.2,61.68,81,19,11.18,few clouds
645,Los Llanos De Aridane,ES,2021-07-06 17:04:39,28.6585,-17.9182,72.12,83,75,17.27,broken clouds
646,Dabakala,CI,2021-07-06 17:04:39,8.3667,-4.4333,83.19,67,97,4.79,overcast clouds
647,Djenne,ML,2021-07-06 17:04:39,13.9061,-4.5533,99.91,29,62,5.21,broken clouds
648,Meteti,PA,2021-07-06 17:04:40,8.4983,-77.9786,88.63,62,90,2.13,overcast clouds
649,Chiriqui Grande,PA,2021-07-06 17:04:40,8.95,-82.1167,89.08,66,54,4.74,broken clouds
650,Sarakhs,IR,2021-07-06 17:04:40,36.5449,61.1577,100.87,8,0,8.52,clear sky
651,Bairiki,KI,2021-07-06 17:04:41,1.3292,172.9752,78.8,89,75,6.91,broken clouds
652,Obihiro,JP,2021-07-06 17:03:04,42.9172,143.2044,61.0,99,100,1.97,overcast clouds
653,Eyl,SO,2021-07-06 17:04:41,7.9803,49.8164,79.74,74,82,25.08,broken clouds
654,Banda Aceh,ID,2021-07-06 17:04:41,5.5577,95.3222,81.05,69,100,9.89,overcast clouds
655,Siteki,SZ,2021-07-06 17:04:42,-26.45,31.95,53.96,81,49,4.38,scattered clouds
656,Bastia,FR,2021-07-06 17:02:43,42.6667,9.3333,85.8,62,20,9.22,few clouds
657,Ulaanbaatar,MN,2021-07-06 17:04:42,47.9077,106.8832,60.44,78,37,4.38,scattered clouds
658,Jalu,LY,2021-07-06 17:04:42,29.0331,21.5482,99.91,13,0,12.19,clear sky
659,Antalaha,MG,2021-07-06 17:04:43,-14.9003,50.2788,70.79,79,21,8.68,light rain
660,Rocky Mountain House,CA,2021-07-06 17:04:43,52.3668,-114.9188,58.84,91,99,2.82,overcast clouds
661,Mayo,US,2021-07-06 17:04:43,38.8876,-76.5119,97.0,66,1,1.01,clear sky
662,Marshall,US,2021-07-06 17:04:44,34.3834,-86.3333,88.61,73,40,3.0,scattered clouds
663,Tucumcari,US,2021-07-06 17:02:02,35.1717,-103.725,80.94,57,1,3.44,clear sky
664,Cap Malheureux,MU,2021-07-06 17:04:45,-19.9842,57.6142,73.47,69,1,7.0,clear sky
665,Mamallapuram,IN,2021-07-06 17:04:45,12.6264,80.1722,86.05,78,100,12.95,overcast clouds
666,Torello,ES,2021-07-06 17:04:46,42.0463,2.2668,84.61,50,45,9.31,scattered clouds
667,Mpika,ZM,2021-07-06 17:04:46,-11.8343,31.4529,53.85,51,5,1.81,clear sky
668,Angoram,PG,2021-07-06 17:04:46,-4.0625,144.0661,73.92,98,93,0.74,overcast clouds
669,Emmett,US,2021-07-06 17:04:46,43.8735,-116.4993,94.48,24,3,6.22,clear sky
670,Camara De Lobos,PT,2021-07-06 17:04:47,32.6333,-16.9667,76.71,84,40,6.91,scattered clouds
671,Klyuchi,RU,2021-07-06 17:04:47,52.2667,79.1667,67.28,92,71,5.79,broken clouds
672,Forbes,AU,2021-07-06 17:04:48,-33.3833,148.0167,34.92,92,20,4.54,few clouds
673,Ratnagiri,IN,2021-07-06 17:04:48,16.9833,73.3,83.08,82,59,4.61,light rain
674,Leningradskiy,RU,2021-07-06 17:04:48,69.3833,178.4167,48.18,71,4,5.12,clear sky
675,Ancud,CL,2021-07-06 17:04:49,-41.8697,-73.8203,56.73,88,48,15.84,light rain
676,Sakakah,SA,2021-07-06 17:04:49,29.9697,40.2064,99.01,11,0,11.39,clear sky
677,Urumqi,CN,2021-07-06 17:04:49,43.801,87.6005,85.15,25,0,8.95,clear sky
678,Batalha,BR,2021-07-06 17:04:50,-9.6778,-37.1247,82.65,55,45,8.37,scattered clouds
